卫视频道,#genre#
辽宁卫视,http://116.128.242.83:9901/tsfile/live/1004_1.m3u8
浙江卫视,http://116.128.242.83:9901/tsfile/live/1010_1.m3u8
陕西卫视,http://112.101.78.50:9901/tsfile/live/0136_1.m3u8
辽宁卫视,http://112.101.78.50:9901/tsfile/live/0121_1.m3u8
江苏卫视,http://112.101.78.50:9901/tsfile/live/0127_1.m3u8
天津卫视,http://116.128.242.83:9901/tsfile/live/1008_1.m3u8
山西卫视,http://112.101.78.50:9901/tsfile/live/0118_1.m3u8
湖南卫视,http://123.130.84.106:8154/tsfile/live/0128_1.m3u8
陕西卫视,http://183.131.246.250:9901/tsfile/live/0136_1.m3u8
四川卫视,http://1.195.30.9:19901/tsfile/live/0123_1.m3u8
新疆卫视,http://112.101.78.50:9901/tsfile/live/0110_1.m3u8
江苏卫视,http://61.136.172.236:9901/tsfile/live/0127_1.m3u8
贵州卫视,http://110.7.131.4:9901/tsfile/live/0120_1.m3u8
新疆卫视,http://110.7.131.4:9901/tsfile/live/0110_1.m3u8
广东卫视,http://112.101.78.50:9901/tsfile/live/0125_1.m3u8
广东卫视,http://61.136.172.236:9901/tsfile/live/0125_1.m3u8
黑龙江卫视,http://112.101.78.50:9901/tsfile/live/0143_1.m3u8
新疆卫视,http://111.61.236.247:9081/hls/53/index.m3u8
河北卫视,http://111.61.236.247:9081/hls/17/index.m3u8
陕西卫视,http://110.7.131.4:9901/tsfile/live/0136_1.m3u8
广西卫视,http://111.14.181.15:9901/tsfile/live/0113_1.m3u8
新疆卫视,http://111.43.126.240:9003/hls/64/index.m3u8
宁夏卫视,http://111.61.236.247:9081/hls/51/index.m3u8
北京卫视,http://111.61.236.247:9081/hls/28/index.m3u8
广西卫视,http://111.61.236.247:9081/hls/44/index.m3u8
东南卫视,http://111.61.236.247:9081/hls/42/index.m3u8
湖南卫视,http://111.61.236.247:9081/hls/24/index.m3u8
内蒙古卫视,http://112.101.78.50:9901/tsfile/live/0109_1.m3u8
河南卫视,http://111.61.236.247:9081/hls/33/index.m3u8
深圳卫视,http://112.101.78.50:9901/tsfile/live/0126_1.m3u8
天津卫视,http://111.61.236.247:9081/hls/29/index.m3u8
浙江卫视,http://112.101.78.50:9901/tsfile/live/0124_1.m3u8
天津卫视,http://113.57.111.4:1111/tsfile/live/1024_1.m3u8
四川卫视,http://111.61.236.247:9081/hls/35/index.m3u8
吉林卫视,http://111.61.236.247:9081/hls/45/index.m3u8
兵团卫视,http://112.101.78.50:9901/tsfile/live/0115_1.m3u8
东方卫视,http://111.61.236.247:9081/hls/40/index.m3u8
江西卫视,http://112.101.78.50:9901/tsfile/live/0138_1.m3u8
西藏卫视,http://112.101.78.50:9901/tsfile/live/0111_1.m3u8
江西卫视,http://111.61.236.247:9081/hls/36/index.m3u8
贵州卫视,http://111.61.236.247:9081/hls/37/index.m3u8
深圳卫视,http://111.61.236.247:9081/hls/38/index.m3u8
山西卫视,http://111.61.236.247:9081/hls/47/index.m3u8
辽宁卫视,http://111.61.236.247:9081/hls/30/index.m3u8
重庆卫视,http://111.61.236.247:9081/hls/41/index.m3u8
天津卫视,http://112.101.78.50:9901/tsfile/live/0135_1.m3u8
黑龙江卫视,http://111.61.236.247:9081/hls/34/index.m3u8
湖北卫视,http://61.136.172.236:9901/tsfile/live/0132_1.m3u8
西藏卫视,http://111.61.236.247:9081/hls/52/index.m3u8
湖北卫视,http://111.61.236.247:9081/hls/39/index.m3u8
河北卫视,http://112.101.78.50:9901/tsfile/live/0117_1.m3u8
甘肃卫视,http://110.53.52.63:8888/newlive/live/hls/35/live.m3u8
湖北卫视,http://112.101.78.50:9901/tsfile/live/0132_1.m3u8
北京卫视,http://112.101.78.50:9901/tsfile/live/0122_1.m3u8
上海卫视,http://113.25.252.226:9901/tsfile/live/0107_1.m3u8
东方卫视,http://112.101.78.50:9901/tsfile/live/0107_1.m3u8
山东教育卫视,http://112.101.78.50:9901/tsfile/live/1017_1.m3u8
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
山东卫视,http://61.136.172.236:9901/tsfile/live/0131_1.m3u8
安徽卫视,http://61.136.172.236:9901/tsfile/live/0130_1.m3u8
江西卫视,http://1b6467f415.iok.la:9931/tsfile/live/1066_1.m3u8
北京卫视,http://116.128.242.83:9901/tsfile/live/0126_1.m3u8
东方卫视,http://110.53.52.63:8888/newlive/live/hls/19/live.m3u8
宁夏卫视,http://110.53.52.63:8888/newlive/live/hls/39/live.m3u8
广西卫视,http://61.136.172.236:9901/tsfile/live/0113_1.m3u8
香港卫视,http://zhibo.hkstv.tv:80/livestream/mutfysrq.flv
湖北卫视,http://116.128.242.83:9901/tsfile/live/0121_1.m3u8
重庆卫视,http://110.53.52.63:8888/newlive/live/hls/30/live.m3u8
河北卫视,http://36.32.174.67:60080/newlive/live/hls/36/live.m3u8
陕西卫视,http://111.61.236.247:9081/hls/46/index.m3u8
辽宁卫视,http://110.53.52.63:8888/newlive/live/hls/46/live.m3u8
新疆卫视,http://110.53.52.63:8888/newlive/live/hls/37/live.m3u8
东南卫视,http://36.32.174.67:60080/newlive/live/hls/33/live.m3u8
浙江卫视,http://my.tmos.cn:15181/chs004.m3u8
浙江卫视,http://61.136.172.236:9901/tsfile/live/0124_1.m3u8
山西卫视,http://101.65.34.154:9901/tsfile/live/0109_2.m3u8
山东卫视,http://111.61.236.247:9081/hls/31/index.m3u8
黑龙江卫视,http://61.138.128.226:19901/tsfile/live/0143_1.m3u8
青海卫视,http://113.15.109.216:59901/tsfile/live/0140_1.m3u8
山东卫视,http://1.195.30.9:19901/tsfile/live/0131_1.m3u8
贵州卫视,http://61.136.172.236:9901/tsfile/live/0120_1.m3u8
湖南卫视,http://61.136.172.236:9901/tsfile/live/0128_1.m3u8
广西卫视,https://hlscdn.liangtv.cn/live/0c4ef3a44b934cacb8b47121dfada66c/d7e04258157b480dae53883cc6f8123b.m3u8
北京卫视,http://36.32.174.67:60080/newlive/live/hls/25/live.m3u8
西藏卫视,http://36.32.174.67:60080/newlive/live/hls/48/live.m3u8
江苏卫视,http://8.138.7.223/tv/dl/jstv.php
广西卫视,http://110.53.52.63:8888/newlive/live/hls/25/live.m3u8
人间卫视,https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/chunklist_w511254805.m3u8
江西卫视,http://36.32.174.67:60080/newlive/live/hls/22/live.m3u8
重庆卫视,http://61.136.172.236:9901/tsfile/live/0142_1.m3u8
西藏卫视,http://110.53.52.63:8888/newlive/live/hls/36/live.m3u8
四川卫视,http://36.32.174.67:60080/newlive/live/hls/29/live.m3u8
云南卫视,http://110.53.52.63:8888/newlive/live/hls/26/live.m3u8
山西卫视,http://36.32.174.67:60080/newlive/live/hls/43/live.m3u8
吉林卫视,http://110.53.52.63:8888/newlive/live/hls/34/live.m3u8
浙江卫视,http://ali-vl.cztv.com/channels/lantian/channel001/360p.m3u8
辽宁卫视,http://61.136.172.236:9901/tsfile/live/0121_1.m3u8
青海卫视,http://zqh2333.top:2222/rtp/239.93.24.192:5140
陕西卫视,http://110.53.52.63:8888/newlive/live/hls/40/live.m3u8
北京卫视,http://61.136.172.236:9901/tsfile/live/0122_1.m3u8
江西卫视,http://36.32.174.67:60080/newlive/live/hls/31/live.m3u8
天津卫视,http://36.32.174.67:60080/newlive/live/hls/26/live.m3u8
深圳卫视,http://110.53.52.63:8888/newlive/live/hls/27/live.m3u8
内蒙古卫视,http://110.53.52.63:8888/newlive/live/hls/45/live.m3u8
海南卫视,http://36.32.174.67:60080/newlive/live/hls/46/live.m3u8
广西卫视,https://hlscdn.liangtv.cn/live/de0f97348eb84f62aa6b7d8cf0430770/dd505d87880c478f901f38560ca4d4e6.m3u8
云南卫视,http://36.32.174.67:60080/newlive/live/hls/45/live.m3u8
宁夏卫视,http://36.32.174.67:60080/newlive/live/hls/49/live.m3u8
陕西卫视,http://36.32.174.67:60080/newlive/live/hls/44/live.m3u8
重庆卫视,http://36.32.174.67:60080/newlive/live/hls/34/live.m3u8
新疆卫视,http://36.32.174.67:60080/newlive/live/hls/47/live.m3u8
重庆卫视,http://tvbox6.icu/tv/cqws.m3u8
宁夏卫视,http://110.7.131.4:9901/tsfile/live/0112_1.m3u8
厦门卫视,https://epg.pw/stream/aa65dd411565991ace44f9e5934bd018fdd52122e052d471a363b6ee839e1079.ctv
广西卫视,http://111.227.196.164:9901/tsfile/live/0113_1.m3u8
辽宁卫视,http://1.195.30.9:19901/tsfile/live/0121_1.m3u8
四川卫视,http://110.53.52.63:8888/newlive/live/hls/31/live.m3u8
东方卫视,http://36.32.174.67:60080/newlive/live/hls/24/live.m3u8
北京卫视,http://111.227.196.164:9901/tsfile/live/0122_1.m3u8
内蒙古卫视,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
山东卫视,http://123.130.84.106:8154/tsfile/live/0131_1.m3u8
吉林卫视,http://111.227.196.164:9901/tsfile/live/0116_1.m3u8
重庆卫视,http://1.195.30.9:19901/tsfile/live/0142_1.m3u8
湖北卫视,http://36.32.174.67:60080/newlive/live/hls/28/live.m3u8
广西卫视,http://36.32.174.67:60080/newlive/live/hls/38/live.m3u8
四川卫视,http://183.223.157.33:9901/tsfile/live/0123_1.m3u8
山西卫视,http://180.117.149.20:9901/tsfile/live/0118_1.m3u8
北京卫视,http://222.169.85.8:9901/tsfile/live/0017_1.m3u8
东方卫视,https://epg.pw/stream/ca2f2aece144ab46ee64c76f769fa36ab38326fd216dd3d9e980bf055524466f.ctv
山西卫视,http://120.238.94.10:9901/tsfile/live/1071_1.m3u8
大湾区卫视,http://tvbox6.icu/tv/dwqws.m3u8
黑龙江卫视,http://my.tmos.cn:15181/chs005.m3u8
陕西卫视,http://120.238.94.10:9901/tsfile/live/1070_1.m3u8
东南卫视,http://live.zohi.tv/video/s10001-fztv-3/index.m3u8
甘肃卫视,http://120.238.94.10:9901/tsfile/live/1079_1.m3u8
湖南卫视,http://183.223.157.33:9901/tsfile/live/0019_1.m3u8
贵州卫视,http://113.57.111.4:1111/tsfile/live/1029_1.m3u8
湖北卫视,http://120.238.94.10:9901/tsfile/live/1055_1.m3u8
深圳卫视,http://39.150.96.141:65535/tsfile/live/0126_1.m3u8
江苏卫视,http://183.223.157.33:9901/tsfile/live/0127_1.m3u8
海南卫视,http://221.226.4.10:9901/tsfile/live/1025_1.m3u8
广东卫视,http://120.238.94.10:9901/tsfile/live/1008_1.m3u8
东南卫视,http://satellitepull.cnr.cn/live/wx32fjws/playlist.m3u8
辽宁卫视,http://119.39.9.8:9901/tsfile/live/0121_1.m3u8
香港卫视,http://cctvtxyh5c.liveplay.myqcloud.com/cstv/xianggangweishi_2/index.m3u8
贵州卫视,http://183.11.239.36:808/hls/49/index.m3u8
湖北卫视,http://58.19.43.46:9901/tsfile/live/1044_1.m3u8
内蒙古卫视,http://180.117.149.20:9901/tsfile/live/0109_1.m3u8
云南卫视,http://222.134.245.16:9901/tsfile/live/0119_1.m3u8
陕西卫视,http://stream.snrtv.com/sxbc-star-cwUVZ9.m3u8
安多卫视,https://livecdn.dmqhyadmin.com/hls/xjmenyuan.m3u8
安多卫视,https://liveout.xntv.tv/a65jur/90p2i1.m3u8
河南卫视,http://120.238.94.10:9901/tsfile/live/1068_1.m3u8
辽宁卫视,http://123.129.70.178:9901/tsfile/live/0121_1.m3u8
广东卫视,http://satellitepull.cnr.cn/live/wxgdws/playlist.m3u8
安徽卫视,http://58.221.214.82:9901/tsfile/live/0130_1.m3u8
海南卫视,http://58.221.214.82:9901/tsfile/live/0016_2.m3u8
山西卫视,http://119.39.9.8:9901/tsfile/live/0118_1.m3u8
甘肃卫视,http://satellitepull.cnr.cn/live/wxgsws/playlist.m3u8
内蒙古卫视,http://cssbyd.imwork.net:8082/hls/44/index.m3u8
广西卫视,http://1.195.30.9:19901/tsfile/live/0113_1.m3u8
吉林卫视,http://satellitepull.cnr.cn/live/wxjlws/playlist.m3u8
延边卫视,http://satellitepull.cnr.cn/live/wxybws/playlist.m3u8
重庆卫视,http://112.46.105.20:8009/hls/43/index.m3u8
安徽卫视,http://112.46.85.60:8009/hls/42/index.m3u8
东南卫视,http://112.46.85.60:8009/hls/45/index.m3u8
辽宁卫视,http://101.65.34.154:9901/tsfile/live/0123_1.m3u8
深圳卫视,http://150.138.77.132:10037/xxw/Smartv.php
广西卫视,http://150.138.77.132:10037/xxw/Smartv.php
吉林卫视,http://110.7.131.4:9901/tsfile/live/0116_1.m3u8
凤凰卫视,http://150.138.77.132:10037/xxw/Smartv.php
辽宁卫视,http://39.164.180.36:19901/tsfile/live/0121_1.m3u8
江西卫视,http://113.25.252.226:9901/tsfile/live/0138_1.m3u8
天津卫视,http://111.227.196.164:9901/tsfile/live/0135_1.m3u8
贵州卫视,http://1.195.30.9:19901/tsfile/live/0120_1.m3u8
山东卫视,http://113.15.109.216:59901/tsfile/live/0131_1.m3u8
吉林卫视,http://61.136.172.236:9901/tsfile/live/0116_1.m3u8
河北卫视,https://jwplay.hebyun.com.cn/live/hbwstv/1500k/tzwj_video.m3u8
浙江卫视,http://113.25.252.226:9901/tsfile/live/0124_1.m3u8
东南卫视,http://150.138.77.132:10037/xxw/Smartv.php
香港卫视,http://anren.live/HK/BSJDUFpB.m3u8
深圳卫视,http://113.15.109.216:59901/tsfile/live/0126_1.m3u8
四川卫视,http://120.238.94.10:9901/tsfile/live/1058_1.m3u8
黑龙江卫视,http://113.57.93.165:9900/tsfile/live/1008_1.m3u8
江苏卫视,http://58.221.214.82:9901/tsfile/live/0127_1.m3u8
河南卫视,http://58.221.214.82:9901/tsfile/live/0139_1.m3u8
四川卫视,http://222.169.85.8:9901/tsfile/live/0123_1.m3u8
山西卫视,http://110.7.131.4:9901/tsfile/live/0118_1.m3u8
江西卫视,http://113.15.109.216:59901/tsfile/live/0138_1.m3u8
东方卫视,http://113.57.93.165:9900/tsfile/live/0107_1.m3u8
广东卫视,http://1.195.30.9:19901/tsfile/live/0125_1.m3u8
东南卫视,http://111.227.196.164:9901/tsfile/live/0137_1.m3u8
安徽卫视,http://218.89.240.144:59901/tsfile/live/0130_1.m3u8
黑龙江卫视,http://113.15.109.216:59901/tsfile/live/0143_1.m3u8
河北卫视,http://58.57.40.22:9901/tsfile/live/1044_1.m3u8
内蒙古卫视,http://222.134.245.16:9901/tsfile/live/0109_1.m3u8
陕西卫视,http://111.227.196.164:9901/tsfile/live/0136_1.m3u8
广西卫视,https://www.yangshipin.cn/tv/home
山西卫视,http://112.46.85.60:8009/hls/49/index.m3u8
深圳卫视,http://222.169.85.8:9901/tsfile/live/0126_1.m3u8
云南卫视,http://58.57.40.22:9901/tsfile/live/1047_1.m3u8
重庆卫视,http://218.89.240.144:59901/tsfile/live/0142_1.m3u8
四川卫视,http://111.227.196.164:9901/tsfile/live/0123_1.m3u8
重庆卫视,http://111.227.196.164:9901/tsfile/live/0142_1.m3u8
北京卫视,http://113.25.252.226:9901/tsfile/live/0122_1.m3u8
湖北卫视,http://222.240.220.198:9901/tsfile/live/0132_1.m3u8
宁夏卫视,http://cssbyd.imwork.net:8082/hls/45/index.m3u8
吉林卫视,http://58.57.40.22:9901/tsfile/live/1050_1.m3u8
重庆卫视,http://111.14.181.15:9901/tsfile/live/0142_1.m3u8
四川卫视,http://113.57.111.4:1111/tsfile/live/1032_1.m3u8
新疆卫视,http://61.138.128.226:19901/tsfile/live/0110_1.m3u8
天津卫视,http://113.15.109.216:59901/tsfile/live/0135_1.m3u8
广西卫视,http://222.169.85.8:9901/tsfile/live/0113_1.m3u8
江苏卫视,http://222.169.85.8:9901/tsfile/live/0127_1.m3u8
延边卫视,http://gmxw.7766.org:808/hls/15/index.m3u8
青海卫视,http://1.195.30.9:19901/tsfile/live/0140_1.m3u8
贵州卫视,http://cssbyd.imwork.net:8082/hls/39/index.m3u8
西藏卫视,http://183.237.95.108:9901/tsfile/live/1034_1.m3u8
吉林卫视,https://lsfb.avap.jilintv.cn/zqvk7vpj/channel/0533b55e42354f4f802bdec78e26b571/1.m3u8
广西卫视,http://1b6467f415.iok.la:9931/tsfile/live/1082_1.m3u8
江西卫视,http://183.215.134.239:19901/tsfile/live/0138_1.m3u8
甘肃卫视,http://cssbyd.imwork.net:8082/hls/48/index.m3u8
北京卫视,http://116.9.204.242:9901/tsfile/live/0122_1.m3u8
辽宁卫视,http://123.130.84.106:8154/tsfile/live/0121_1.m3u8
江西卫视,http://1.195.30.9:19901/tsfile/live/0138_1.m3u8
浙江卫视,http://8.138.7.223/tv/zjws.m3u8
广西卫视,http://58.19.43.46:9901/tsfile/live/1004_1.m3u8
四川卫视,http://58.19.43.46:9901/tsfile/live/1043_1.m3u8
东南卫视,http://58.19.43.46:9901/tsfile/live/1046_1.m3u8
厦门卫视,http://183.11.239.36:808/hls/17/index.m3u8
安徽卫视,http://183.11.239.36:808/hls/40/index.m3u8
大湾区卫视,http://183.11.239.36:808/hls/132/index.m3u8
江苏卫视,http://58.19.43.46:9901/tsfile/live/1038_1.m3u8
宁夏卫视,http://58.19.43.46:9901/tsfile/live/1003_1.m3u8
江苏卫视,http://113.25.252.226:9901/tsfile/live/0127_1.m3u8
贵州卫视,http://58.221.214.82:9901/tsfile/live/0120_1.m3u8
北京卫视,http://1.195.30.9:19901/tsfile/live/0122_1.m3u8
云南卫视,http://110.7.131.4:9901/tsfile/live/0119_1.m3u8
广西卫视,http://218.89.240.144:59901/tsfile/live/0113_1.m3u8
云南卫视,http://cssbyd.imwork.net:8082/hls/36/index.m3u8
湖南卫视,http://58.19.43.46:9901/tsfile/live/1036_1.m3u8
江苏卫视,http://113.57.93.165:9900/tsfile/live/0127_1.m3u8
北京卫视,http://58.57.40.22:9901/tsfile/live/1032_1.m3u8
东方卫视,http://58.57.40.22:9901/tsfile/live/1030_1.m3u8
安徽卫视,http://112.46.105.20:8009/hls/42/index.m3u8
山东卫视,http://satellitepull.cnr.cn/live/wxsdws/playlist.m3u8
北京卫视,http://satellitepull.cnr.cn/live/wxbtv/playlist.m3u8
辽宁卫视,http://8.138.7.223/tv/dl/careryun.php
陕西卫视,http://58.19.43.46:9901/tsfile/live/1013_1.m3u8
浙江卫视,http://111.227.196.164:9901/tsfile/live/0124_1.m3u8
辽宁卫视,http://111.227.196.164:9901/tsfile/live/0121_1.m3u8
东方卫视,http://221.2.148.205:8154/tsfile/live/0107_1.m3u8
宁夏卫视,http://221.2.148.205:8154/tsfile/live/0112_1.m3u8
河南卫视,http://cssbyd.imwork.net:8082/hls/37/index.m3u8
北京卫视,http://39.164.160.249:9901/tsfile/live/0122_1.m3u8
山西卫视,http://111.227.196.164:9901/tsfile/live/0118_1.m3u8
东方卫视,http://61.136.172.236:9901/tsfile/live/0107_1.m3u8
云南卫视,http://101.65.34.154:9901/tsfile/live/0110_1.m3u8
广西卫视,http://cssbyd.imwork.net:8082/hls/33/index.m3u8
海南卫视,http://cssbyd.imwork.net:8082/hls/31/index.m3u8
山东卫视,http://112.101.78.50:9901/tsfile/live/0131_1.m3u8
青海卫视,http://111.61.236.247:9081/hls/49/index.m3u8
江苏卫视,http://111.61.236.247:9081/hls/26/index.m3u8
河北卫视,http://1.195.30.9:19901/tsfile/live/0117_1.m3u8
河南卫视,http://61.136.172.236:9901/tsfile/live/0139_1.m3u8
湖北卫视,http://222.219.183.103:8089/hls/36/index.m3u8
浙江卫视,http://111.61.236.247:9081/hls/25/index.m3u8
江苏卫视,http://1.195.30.9:19901/tsfile/live/0127_1.m3u8
河北卫视,http://61.156.228.12:8154/tsfile/live/0117_1.m3u8
江西卫视,http://61.136.172.236:9901/tsfile/live/0138_1.m3u8
安多卫视,https://liveout.xntv.tv/a65jur/96iln2.m3u8
江西卫视,http://218.89.240.144:59901/tsfile/live/0138_1.m3u8
黑龙江卫视,http://8.138.7.223/tv/dl/douyincdn.php
浙江卫视,http://1.195.30.9:19901/tsfile/live/0124_1.m3u8
山东卫视,http://8.138.7.223/tv/dl/douyincdn.php
东方卫视,http://223.241.247.214:9901/tsfile/live/1005_1.m3u8
甘肃卫视,http://39.150.96.141:65535/tsfile/live/0141_1.m3u8
吉林卫视,http://8.138.7.223/tv/dl/careryun.php
北京卫视,http://my.tmos.cn:15181/chs002.m3u8
贵州卫视,http://8.138.7.223/tv/dl/careryun.php
山东卫视,http://222.219.183.103:8089/hls/34/index.m3u8
甘肃卫视,http://8.138.7.223/tv/dl/careryun.php
宁夏卫视,http://120.238.94.10:9901/tsfile/live/1076_1.m3u8
海南卫视,http://218.13.170.98:9901/tsfile/live/1020_1.m3u8
河南卫视,http://satellitepull.cnr.cn/live/wxhnws/playlist.m3u8
东南卫视,http://aa3.kkwk111.top/fj.php
河北卫视,http://222.134.245.16:9901/tsfile/live/0117_1.m3u8
兵团卫视,http://8.138.7.223/tv/dl/careryun.php
重庆卫视,http://8.138.7.223/tv/dl/careryun.php
浙江卫视,http://8.138.7.223/tv/dl/douyincdn.php
吉林卫视,http://113.25.252.226:9901/tsfile/live/0116_1.m3u8
山东卫视,http://8.138.7.223/tv/dl/careryun.php
海南卫视,http://nn.7x9d.cn/地方台8563/海南.php
东方卫视,http://8.138.7.223/tv/dl/careryun.php
西藏卫视,http://www.lysvc.cc/daili/xztv.php
深圳卫视,http://8.138.7.223/tv/dl/douyincdn.php
江苏卫视,http://101.65.34.154:9901/tsfile/live/0017_1.m3u8
吉林卫视,http://101.65.34.154:9901/tsfile/live/0116_2.m3u8
广东卫视,http://8.138.7.223/tv/dl/careryun.php
北京卫视,http://8.138.7.223/tv/dl/douyincdn.php
贵州卫视,http://218.89.240.144:59901/tsfile/live/0120_1.m3u8
湖北卫视,http://8.138.7.223/tv/dl/douyincdn.php
安徽卫视,http://58.19.43.46:9901/tsfile/live/1040_1.m3u8
三沙卫视,https://livessws.hnntv.cn/live/ssws_02hnntv.m3u8
深圳卫视,http://8.138.7.223/tv/dl/careryun.php
新疆卫视,http://8.138.7.223/tv/dl/careryun.php
东南卫视,http://8.138.7.223/tv/dl/douyincdn.php
四川卫视,http://113.57.93.165:9900/tsfile/live/0123_1.m3u8
青海卫视,http://8.138.7.223/tv/dl/careryun.php
甘肃卫视,http://183.11.239.36:808/hls/119/index.m3u8
安徽卫视,http://123.130.84.106:8154/tsfile/live/0130_1.m3u8
江苏卫视,http://8.138.7.223/tv/dl/careryun.php
东方卫视,http://8.138.7.223/tv/dl/douyincdn.php
广东卫视,http://113.57.111.4:1111/tsfile/live/1022_1.m3u8
江苏卫视,http://8.138.7.223/tv/dl/douyincdn.php
浙江卫视,http://123.130.84.106:8154/tsfile/live/0124_1.m3u8
兵团卫视,http://218.89.240.144:59901/tsfile/live/0115_1.m3u8
河南卫视,http://1.94.31.214/php/hntv.php
广东卫视,http://my.tmos.cn:15181/chs006.m3u8
广东卫视,http://111.14.181.15:9901/tsfile/live/0125_1.m3u8
浙江卫视,http://8.138.7.223/tv/dl/careryun.php
山西卫视,https://livehhhttps.sxrtv.com/lsdream/q8RVWgs/1000/i1sh84V.m3u8
东方卫视,http://58.221.214.82:9901/tsfile/live/0107_1.m3u8
广东卫视,http://222.169.85.8:9901/tsfile/live/0125_1.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-d48b8590849c/index.m3u8
广西卫视,http://110.7.131.4:9901/tsfile/live/0113_1.m3u8
湖北卫视,http://150.138.77.132:10037/xxw/Smartv.php
湖北卫视,http://8.138.7.223/tv/dl/careryun.php
四川卫视,http://8.138.7.223/tv/dl/douyincdn.php
广西卫视,http://8.138.7.223/tv/dl/careryun.php
江苏卫视,http://113.15.109.216:59901/tsfile/live/0127_1.m3u8
深圳卫视,http://218.13.170.98:9901/tsfile/live/1005_1.m3u8
西藏卫视,http://php.jdshipin.com:8880/xztv.php
陕西卫视,http://cssbyd.imwork.net:8082/hls/42/index.m3u8
辽宁卫视,http://113.15.109.216:59901/tsfile/live/0121_1.m3u8
深圳卫视,http://113.57.111.4:1111/tsfile/live/1023_1.m3u8
兵团卫视,http://liveout.btzx.com.cn/62ds9e/yil08g.m3u8
河南卫视,http://lxajh.top/tv/hn.php
三沙卫视,http://nn.7x9d.cn/地方台8563/海南.php
四川卫视,http://223.241.247.214:9901/tsfile/live/0123_1.m3u8
三沙卫视,http://139.196.151.191:2051/rtp/239.45.1.82:5140
山东卫视,http://139.196.151.191:2051/rtp/239.45.3.238:5140
四川卫视,http://113.25.252.226:9901/tsfile/live/0123_1.m3u8
辽宁卫视,http://139.196.151.191:2051/rtp/239.45.1.123:5140
吉林卫视,http://139.196.151.191:2051/rtp/239.45.0.6:5140
海南卫视,http://139.196.151.191:2051/rtp/239.45.1.81:5140
三沙卫视,http://122.9.151.210:887/rtp/238.255.2.203:5999
新疆卫视,http://123.56.129.203:4310/rtp/225.1.8.161:8160
三沙卫视,http://123.56.129.203:4310/rtp/225.1.8.78:4120
新疆卫视,http://139.129.231.228:50060/rtp/239.21.1.45:5002
厦门卫视,http://139.129.231.228:50060/rtp/239.21.2.6:5002
内蒙古卫视,http://139.129.231.228:50060/rtp/239.21.1.41:5002
新疆卫视,http://139.196.151.191:2051/rtp/239.45.1.116:5140
浙江卫视,http://139.196.151.191:2051/rtp/239.45.3.178:5140
重庆卫视,http://58.221.214.82:9901/tsfile/live/0142_1.m3u8
河南卫视,http://113.57.111.4:1111/tsfile/live/1025_1.m3u8
东南卫视,http://222.134.245.16:9901/tsfile/live/0137_1.m3u8
东方卫视,http://101.65.34.154:9901/tsfile/live/0018_1.m3u8
河北卫视,http://112.46.85.60:8009/hls/55/index.m3u8
青海卫视,http://120.238.94.10:9901/tsfile/live/1073_1.m3u8
天津卫视,http://111.14.181.15:9901/tsfile/live/0135_1.m3u8
四川卫视,http://58.57.40.22:9901/tsfile/live/1046_1.m3u8
东南卫视,http://123.129.70.178:9901/tsfile/live/0137_1.m3u8
江西卫视,http://8.138.7.223/tv/dl/careryun.php
湖北卫视,http://218.89.240.144:59901/tsfile/live/0132_1.m3u8
上海卫视,http://61.136.172.236:9901/tsfile/live/0107_1.m3u8
广东卫视,http://183.215.134.239:19901/tsfile/live/0125_1.m3u8
湖北卫视,http://59.39.89.130:60901/tsfile/live/0125_12.m3u8
浙江卫视,http://183.215.134.239:19901/tsfile/live/0124_1.m3u8
湖南卫视,http://8.138.7.223/tv/dl/careryun.php
广西卫视,http://113.57.93.165:9900/tsfile/live/1004_1.m3u8
宁夏卫视,http://113.57.93.165:9900/tsfile/live/1003_1.m3u8
海南卫视,http://8.138.7.223/tv/dl/careryun.php
河南卫视,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/河南.php
北京卫视,http://8.138.7.223/tv/dl/careryun.php
河南卫视,http://123.130.84.106:8154/tsfile/live/0139_1.m3u8
重庆卫视,http://113.25.252.226:9901/tsfile/live/0142_1.m3u8
广西卫视,http://222.134.245.16:9901/tsfile/live/0113_1.m3u8
湖南卫视,http://59.39.89.130:60901/tsfile/live/0125_2.m3u8
天津卫视,http://61.156.228.12:8154/tsfile/live/0135_1.m3u8
北京卫视,http://lzoq.serv00.net/daili/Smartv.php
贵州卫视,http://101.65.34.154:9901/tsfile/live/0142_1.m3u8
吉林卫视,http://101.66.198.240:9901/tsfile/live/0116_1.m3u8
浙江卫视,http://113.57.93.165:9900/tsfile/live/0124_1.m3u8
河北卫视,http://8.138.7.223/tv/dl/careryun.php
兵团卫视,http://120.238.94.10:9901/tsfile/live/1080_1.m3u8
凤凰卫视,http://lzoq.serv00.net/daili/Smartv.php
北京卫视,http://218.89.240.144:59901/tsfile/live/0122_1.m3u8
北京卫视,http://150.138.77.132:10037/xxw/Smartv.php
广西卫视,http://lzoq.serv00.net/daili/Smartv.php
河北卫视,http://1b6467f415.iok.la:9931/tsfile/live/1074_1.m3u8
